tconst,ordering,nconst,category,characterName
3899992,1,11957,main_character,Russell Taylor
3899992,2,65963,side_character,Chad Allen
3899992,3,44388,guest,Brian Gregory
2892215,1,94595,main_character,Melissa Brown
2892215,2,72822,side_character,Angela Hoffman
2892215,3,70132,guest,Daniel Reyes
9264140,1,11579,main_character,Holly Welch
9264140,2,40299,side_character,Angela Snyder
9264140,3,85445,guest,Laura Torres
7381069,1,86420,main_character,Danny Wagner
7381069,2,81919,side_character,Douglas Richards
7381069,3,33811,guest,Nicole Lane
4938835,1,18470,main_character,Taylor Jenkins
4938835,2,96308,side_character,Michael Thornton
4938835,3,52852,guest,Daniel Day
9888163,1,50966,main_character,Samuel Mclean
9888163,2,79882,side_character,Charles Franco
9888163,3,77099,guest,James Wallace
8689407,1,67928,main_character,Howard Davis
8689407,2,12112,side_character,Steven Nguyen
8689407,3,72822,guest,Sheila Duffy
9113787,1,37262,main_character,Alexander Johnson
9113787,2,22659,side_character,Madison Snow
9113787,3,30924,guest,Natalie Holt
5226052,1,41837,main_character,Laura Chandler
5226052,2,28880,side_character,Paula Walters
5226052,3,83797,guest,Luke Ortiz
7518777,1,57862,main_character,Thomas Wilson
7518777,2,53622,side_character,Nicholas Clark
7518777,3,70361,guest,Donna Gutierrez
5158480,1,70264,main_character,Albert Taylor
5158480,2,11693,side_character,Caitlin Perez
5158480,3,91626,guest,Courtney Watkins
5490445,1,35119,main_character,Joshua Sparks
5490445,2,49862,side_character,Jamie Knight
5490445,3,71040,guest,Casey Johnson
6959978,1,68960,main_character,Keith Jackson
6959978,2,90352,side_character,Brandon Shields
6959978,3,49862,guest,Kimberly Brown
2663413,1,51237,main_character,Amber Lopez
2663413,2,16792,side_character,Karen Clayton
2663413,3,39600,guest,Sarah Hart
8297181,1,11693,main_character,Nicholas Perkins
8297181,2,10010,side_character,Lisa White
8297181,3,10278,guest,Ethan Barton
4280096,1,80256,main_character,Susan Mathis
4280096,2,77712,side_character,Ashley Gonzales
4280096,3,97998,guest,Denise Schroeder
7039816,1,23825,main_character,Ryan Welch
7039816,2,78387,side_character,Jonathan Evans
7039816,3,65583,guest,Mary Sherman
9187226,1,81316,main_character,Kelly Thompson
9187226,2,57064,side_character,Robert Gomez
9187226,3,79457,guest,Ronald Wilcox
8426329,1,53700,main_character,Nathan Zamora
8426329,2,96994,side_character,Richard Jones
8426329,3,99019,guest,Luis Oneill
1479013,1,93710,main_character,Evan Casey
1479013,2,72786,side_character,James Roberts
1479013,3,19724,guest,Maria Hart
7398351,1,92831,main_character,Anne Ramsey
7398351,2,86967,side_character,Candace Ford
7398351,3,85986,guest,Angela Adkins
3936144,1,39431,main_character,Mary Stuart
3936144,2,37535,side_character,Mikayla Erickson
3936144,3,24515,guest,Cynthia Martinez
8970502,1,42745,main_character,William Phillips
8970502,2,52467,side_character,Katherine Warren
8970502,3,10517,guest,Jesse Williams
5811134,1,36089,main_character,Jamie Smith
5811134,2,63035,side_character,Ashley Townsend
5811134,3,49625,guest,Tyrone Watson
8212065,1,19268,main_character,Chelsea Mayer
8212065,2,99573,side_character,Karen Ryan
8212065,3,31336,guest,Daniel Bryan
1223934,1,83035,main_character,Billy Parrish
1223934,2,21177,side_character,Dana Morris
1223934,3,16049,guest,Susan Mann
9512270,1,55702,main_character,John Mcintyre
9512270,2,24322,side_character,Carlos Jacobs
9512270,3,44294,guest,Kevin Brown
5395929,1,49862,main_character,Jeffrey Barnett
5395929,2,54570,side_character,Russell Williams
5395929,3,54460,guest,Michael Diaz
2223353,1,61718,main_character,Brian Andrews
2223353,2,33944,side_character,Andrea Ramos
2223353,3,86420,guest,Jason Hunter
4504348,1,81483,main_character,Breanna Holland
4504348,2,84319,side_character,Jonathan Richardson
4504348,3,67328,guest,Sarah Reynolds
5063466,1,88831,main_character,Julie Clay
5063466,2,43653,side_character,John Gonzales
5063466,3,90849,guest,Claudia Brooks
6496836,1,29314,main_character,Jessica May
6496836,2,95117,side_character,Eric Smith
6496836,3,98606,guest,Leslie Moore
9907369,1,34165,main_character,Christopher Ferguson
9907369,2,98869,side_character,Cindy Bradley
9907369,3,61573,guest,John Boyer
6334169,1,73805,main_character,Martin Fox
6334169,2,66514,side_character,Ashley Bradley
6334169,3,75423,guest,Lauren Garza
7011561,1,60698,main_character,Danielle Keith
7011561,2,49862,side_character,Katie Thompson
7011561,3,85701,guest,Rebecca Johnson
4086012,1,98869,main_character,Christopher Pena
4086012,2,69422,side_character,Kimberly Moore
4086012,3,44480,guest,Joanna Powell
7773835,1,74607,main_character,Monica Mendoza
7773835,2,28880,side_character,Michelle Hunter
7773835,3,41991,guest,Paul Murray
7298184,1,84461,main_character,Willie Bruce
7298184,2,62387,side_character,Lisa Thomas
7298184,3,74626,guest,Sarah Rodriguez
7615570,1,48359,main_character,Valerie Ruiz
7615570,2,87167,side_character,Heidi Schneider
7615570,3,88346,guest,Eric Garcia
7777764,1,44480,main_character,Adam Eaton
7777764,2,51259,side_character,Kristy Jordan
7777764,3,16161,guest,Rebecca Crane
1811575,1,41838,main_character,Heather Gomez
1811575,2,91422,side_character,Thomas Vance
1811575,3,15871,guest,Brian Williams
6971399,1,91713,main_character,Adrienne Green
6971399,2,99156,side_character,Lisa Dawson
6971399,3,70045,guest,Jack Smith
4561463,1,74626,main_character,David Lawrence
4561463,2,91139,side_character,Rebecca Miller
4561463,3,74338,guest,Daniel Brown
5091591,1,21972,main_character,Patrick Miller
5091591,2,39379,side_character,Chloe Torres
5091591,3,44623,guest,Elizabeth Holden
5088542,1,31771,main_character,Kevin Madden
5088542,2,70584,side_character,Robert Wood
5088542,3,41004,guest,Edwin Huff
2660003,1,45351,main_character,Debbie Fletcher
2660003,2,79629,side_character,Ryan Dodson
2660003,3,17918,guest,Madeline Williams
4807993,1,93710,main_character,Courtney Weaver
4807993,2,90352,side_character,Heather Williams
4807993,3,10732,guest,Melody Gallagher
5024952,1,51127,main_character,Michael Becker
5024952,2,60814,side_character,Kathleen Nelson
5024952,3,44186,guest,Tamara Guerrero
5642922,1,44364,main_character,Nicholas Rogers
5642922,2,10732,side_character,Sylvia Olsen
5642922,3,80284,guest,Shannon Lee
2300902,1,56672,main_character,Peter Brown
2300902,2,63072,side_character,Michael Cohen
2300902,3,20159,guest,Cindy Griffin
8684152,1,83332,main_character,Aaron Flores
8684152,2,27281,side_character,Michael Duffy
8684152,3,29903,guest,Jacob Brown
1290404,1,14352,main_character,John Arnold
1290404,2,70264,side_character,Stephanie Wolfe
1290404,3,96277,guest,Evan Moore
6722208,1,14706,main_character,Ashley Hebert
6722208,2,71874,side_character,Kristopher Berry
6722208,3,62129,guest,Christopher Rogers
7221067,1,51035,main_character,Stephanie White
7221067,2,87595,side_character,Theresa Jones
7221067,3,29228,guest,Mandy Cisneros
4976585,1,50617,main_character,Zachary Harrell
4976585,2,70153,side_character,Tammy Collins
4976585,3,77845,guest,Kyle Phelps
7099589,1,51745,main_character,Rachel Smith
7099589,2,55504,side_character,Emily Foster
7099589,3,89304,guest,Ashley Arias
2719941,1,79780,main_character,Sarah Peterson
2719941,2,47887,side_character,Wendy Ashley
2719941,3,51459,guest,Maria Benton
8386829,1,71022,main_character,Darryl Nelson
8386829,2,84255,side_character,Stephanie Fisher
8386829,3,96879,guest,Rhonda Ruiz
8365617,1,57940,main_character,Sandra Johnson
8365617,2,93039,side_character,Stephanie Kidd
8365617,3,65583,guest,Reginald Carter
8725469,1,85328,main_character,Kathy Morgan
8725469,2,55314,side_character,Jennifer Williams
8725469,3,94595,guest,Suzanne Perez
8694820,1,92639,main_character,William Rivera
8694820,2,95944,side_character,Connor Valencia
8694820,3,15729,guest,Patrick Garcia
8656489,1,75541,main_character,Joyce Mullins
8656489,2,94689,side_character,Amy Erickson
8656489,3,49851,guest,Kristine Brock
7421356,1,75541,main_character,Anna Williams
7421356,2,52804,side_character,Crystal Greene
7421356,3,11262,guest,James Brown
2982182,1,98177,main_character,Robert Franklin
2982182,2,25252,side_character,Heidi Atkinson
2982182,3,32911,guest,Richard Gamble
2070923,1,49851,main_character,Michael Bartlett
2070923,2,51745,side_character,Randall Preston
2070923,3,75670,guest,Tracy Jackson
8494817,1,93500,main_character,Christopher Conway
8494817,2,43267,side_character,Michael Zavala
8494817,3,83575,guest,Carrie Graves
1556885,1,18270,main_character,Ryan Brooks
1556885,2,70045,side_character,Joseph Rodriguez
1556885,3,83548,guest,Marissa King
8619485,1,17126,main_character,John Perry
8619485,2,98934,side_character,Kyle Meyer
8619485,3,25136,guest,Timothy Aguilar
4238422,1,26324,main_character,David Rodriguez
4238422,2,35954,side_character,Stephen Graves
4238422,3,49565,guest,David Bass
6195054,1,45906,main_character,Denise Rosales
6195054,2,23910,side_character,Paul Murphy
6195054,3,45309,guest,Pamela Cooper
5516820,1,13757,main_character,Justin Clark
5516820,2,49907,side_character,Diana Lopez
5516820,3,92831,guest,Charlotte Long
9244295,1,92519,main_character,Thomas Whitehead
9244295,2,77853,side_character,Kristen Sullivan
9244295,3,17918,guest,Cheryl Lambert
3611650,1,88831,main_character,Mark Jones
3611650,2,89304,side_character,Wendy Mendez
3611650,3,70613,guest,Adam Freeman
7771781,1,96334,main_character,Jason Soto
7771781,2,42642,side_character,Elizabeth Thompson
7771781,3,73994,guest,Alexander Vargas
9916715,1,80113,main_character,Angela Anderson
9916715,2,60220,side_character,Nicole Fox
9916715,3,71383,guest,Sheila Ingram
6955496,1,45026,main_character,Eric Friedman
6955496,2,92558,side_character,Marc York
6955496,3,97283,guest,Kevin Alvarez
9872222,1,89321,main_character,Michael Trevino
9872222,2,32481,side_character,Jacqueline Rios
9872222,3,44291,guest,Angela Johnson
4386952,1,24001,main_character,Yvette Walker
4386952,2,98411,side_character,Erin Hood
4386952,3,97899,guest,Craig Williams
1385304,1,23199,main_character,Kyle Yang
1385304,2,26288,side_character,Tricia Bates
1385304,3,37800,guest,Jasmine Meyers
4066672,1,93748,main_character,Joseph Allen
4066672,2,68997,side_character,Sabrina Martin
4066672,3,74048,guest,Megan Orr
6430276,1,21954,main_character,Brandon Simmons
6430276,2,67021,side_character,Joanna Lopez
6430276,3,47548,guest,Gabriel Monroe
7036277,1,47677,main_character,Henry Adams
7036277,2,48772,side_character,Megan Taylor
7036277,3,95444,guest,Joanna Taylor
9244282,1,18664,main_character,Anthony Butler
9244282,2,77539,side_character,Stacy Phillips
9244282,3,40737,guest,Scott Daniels
7647986,1,37211,main_character,Nichole Conley
7647986,2,49565,side_character,Catherine Ingram
7647986,3,66635,guest,Amanda Sanchez
8045131,1,92079,main_character,Jane Hartman
8045131,2,74626,side_character,Rickey Harris
8045131,3,10277,guest,Gregory Velazquez
4951226,1,82676,main_character,Allen Lewis
4951226,2,63539,side_character,Nancy Gonzales
4951226,3,50426,guest,Rachel Higgins
8688135,1,58421,main_character,Yvonne Rubio
8688135,2,75016,side_character,Corey Sims
8688135,3,41991,guest,Amber Bridges
2170347,1,50657,main_character,Adrian Alvarez
2170347,2,44291,side_character,Ricky Huber
2170347,3,62441,guest,Angela Swanson
4648764,1,17525,main_character,Sara Alexander
4648764,2,79457,side_character,Adam Hayes
4648764,3,52499,guest,Charles Caldwell
4406564,1,43805,main_character,Deborah Martinez
4406564,2,80256,side_character,Sandra Burton
4406564,3,83575,guest,Heather Stephens
2990828,1,97998,main_character,Alexis Mejia
2990828,2,40891,side_character,Bill Williams
2990828,3,31663,guest,Cassandra Martinez
5036281,1,69422,main_character,Donna Lambert
5036281,2,55671,side_character,Monica White
5036281,3,36274,guest,Brian Reyes
9466130,1,71435,main_character,Lisa Morgan
9466130,2,66635,side_character,Shelby Hughes
9466130,3,85800,guest,Jason Lopez
5010461,1,50435,main_character,Jeffrey Pratt
5010461,2,96277,side_character,David Hall
5010461,3,82676,guest,Elizabeth Sanchez
9459981,1,92639,main_character,Johnathan Smith
9459981,2,29228,side_character,Patricia Smith
9459981,3,57325,guest,Carrie Gates
2239163,1,10688,main_character,Tanya Knapp
2239163,2,86420,side_character,Amy Keller
2239163,3,14741,guest,Andrew Ortega
1928703,1,25855,main_character,James Carter
1928703,2,70514,side_character,Heather Luna
1928703,3,86822,guest,Austin Jimenez
4753660,1,39431,main_character,Ryan Ward
4753660,2,15871,side_character,Christopher Barber
4753660,3,86967,guest,Bradley Gordon
9344624,1,73994,main_character,Erica Newman
9344624,2,96996,side_character,James Miller
9344624,3,35698,guest,Michelle Anderson
3369343,1,15265,main_character,Kayla Anderson
3369343,2,33693,side_character,David Macias
3369343,3,50502,guest,Michael Rangel
1017922,1,89629,main_character,Tracy Hernandez
1017922,2,87595,side_character,Teresa Ramirez
1017922,3,45351,guest,Christopher Hardin
6438518,1,57862,main_character,Michael Ruiz
6438518,2,74626,side_character,Christina Ramirez
6438518,3,41838,guest,Steven Thompson
6206020,1,15705,main_character,Kristina Cook
6206020,2,70278,side_character,William Williams
6206020,3,50657,guest,Corey Garcia
5495501,1,95944,main_character,Angela Baker
5495501,2,80314,side_character,Linda Rowe
5495501,3,33053,guest,Andrea Burke
5944737,1,50612,main_character,Patricia Mclean
5944737,2,82624,side_character,Leslie Wong
5944737,3,69319,guest,Jonathan Ramirez
7152528,1,53613,main_character,Heather Olson
7152528,2,56983,side_character,Albert Hensley
7152528,3,50657,guest,Jenna Mack
7302192,1,81359,main_character,Tiffany Coleman
7302192,2,30950,side_character,Sean Vang
7302192,3,18315,guest,Brenda Mcdonald
8689548,1,74338,main_character,Lee Moore
8689548,2,56954,side_character,Shannon Mendoza
8689548,3,75323,guest,Cory Duncan
1651301,1,89304,main_character,Scott Guzman
1651301,2,16308,side_character,Emily Anderson
1651301,3,40567,guest,Traci Singh
7741183,1,26414,main_character,Eileen Brooks
7741183,2,36274,side_character,Thomas Park
7741183,3,52499,guest,Dawn Martinez
2377295,1,10732,main_character,Kelly Ball
2377295,2,97998,side_character,Tammy Gordon
2377295,3,75698,guest,Ashley Sandoval
2092320,1,86257,main_character,Erica Vance
2092320,2,97233,side_character,Kenneth Sanders
2092320,3,15011,guest,Timothy Garcia
6093050,1,17525,main_character,Morgan Atkins
6093050,2,71040,side_character,Bradley Mejia
6093050,3,94595,guest,Latasha Mccarthy
1703659,1,57257,main_character,Jose Barron
1703659,2,75698,side_character,Lorraine Dixon
1703659,3,12112,guest,Michelle Meyers
8585360,1,75770,main_character,Shelly Collins
8585360,2,79629,side_character,Christopher Hart
8585360,3,60035,guest,Joe Johnson
3698023,1,58225,main_character,Robert Taylor
3698023,2,84255,side_character,Christopher Escobar
3698023,3,92558,guest,David Evans
3002496,1,24552,main_character,Robert Maddox
3002496,2,88552,side_character,Austin Clark
3002496,3,50412,guest,Tony Garcia
4203329,1,31487,main_character,Christopher Holmes
4203329,2,24515,side_character,Susan Mckenzie
4203329,3,70613,guest,Kyle Rose
8000593,1,84461,main_character,Jacob Hall
8000593,2,15194,side_character,Jeffrey Drake
8000593,3,13323,guest,Ivan Dickson
5887327,1,75016,main_character,Laurie Myers
5887327,2,24543,side_character,Natalie Rodriguez
5887327,3,40402,guest,Adrian Curry
6624696,1,28117,main_character,Elizabeth Boyd
6624696,2,24780,side_character,William Johnson
6624696,3,38737,guest,Raven Pearson
6496691,1,19686,main_character,John Webb
6496691,2,80827,side_character,Jeffrey Campbell
6496691,3,73805,guest,Jennifer Cruz
3306138,1,29530,main_character,Kenneth Brown
3306138,2,32446,side_character,Dennis Williams
3306138,3,69492,guest,Kristin Lowe
4843433,1,97469,main_character,Nathan Carpenter
4843433,2,53853,side_character,Jordan Johnson
4843433,3,16562,guest,Emma Thompson
1971126,1,53174,main_character,Daniel Gardner
1971126,2,70416,side_character,Dale Rodriguez
1971126,3,95277,guest,Sabrina Hart
9562149,1,37280,main_character,Lisa Rodriguez
9562149,2,37382,side_character,Elizabeth Blake
9562149,3,53174,guest,David Barnett
1557728,1,43945,main_character,Richard Lee
1557728,2,75491,side_character,Rachel Robertson
1557728,3,83243,guest,Krista Baker
6495765,1,39875,main_character,Victoria Walker
6495765,2,99972,side_character,James Hall
6495765,3,96903,guest,Matthew Peterson
7650185,1,24374,main_character,Kelly Murphy
7650185,2,77099,side_character,Paula Travis
7650185,3,98606,guest,Chloe Johnson
2303591,1,50966,main_character,Diane Adams
2303591,2,30194,side_character,Angela Skinner
2303591,3,55171,guest,Jason Dominguez
4541338,1,75997,main_character,Dennis Harris
4541338,2,16453,side_character,Michael Brown
4541338,3,35938,guest,David Cooper
6662404,1,61718,main_character,Russell Graham
6662404,2,30773,side_character,Brenda Wright
6662404,3,95117,guest,Samuel Henry
5804415,1,73805,main_character,Douglas Sanders
5804415,2,97998,side_character,Steven Pierce
5804415,3,85338,guest,Cheryl Bird
8502713,1,27964,main_character,Kaitlyn Dennis
8502713,2,72475,side_character,William Taylor
